duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
701,0,0,0,0,1,0,0
81,0,0,0,0,0,0,1
291,0,0,0,0,1,0,0
220,0,0,0,0,0,0,1
121,0,0,0,0,1,0,0
50,0,0,0,0,0,0,1
70,0,0,0,0,1,0,0
230,0,0,0,0,0,0,1
71,0,0,0,0,1,0,0
10,0,0,0,0,0,0,1
100,0,0,0,0,1,0,0
130,0,0,0,0,0,0,1
100,0,0,0,0,1,0,0
1182,0,0,0,0,0,0,1
220,0,1,0,0,0,0,0
60,0,0,0,0,0,0,1
161,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
230,0,0,0,0,1,0,0
431,0,0,0,0,0,0,1
300,0,0,0,0,1,0,0
111,0,0,0,0,0,0,1
231,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
210,0,0,0,0,1,0,0
211,0,0,0,0,0,0,1
70,0,0,0,0,1,0,0
961,0,0,0,0,0,0,1
351,0,0,0,0,1,0,0
121,0,0,0,0,0,0,1
70,0,0,0,0,1,0,0
80,0,0,0,0,0,0,1
661,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
191,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
110,0,0,0,0,1,0,0
150,0,0,0,0,0,0,1
70,0,0,0,0,1,0,0
10,0,0,0,0,0,0,1
91,0,0,0,0,1,0,0
190,0,0,0,0,0,0,1
111,0,1,0,0,0,0,0
120,0,0,0,0,0,0,1
90,0,0,0,0,1,0,0
1032,0,0,0,0,0,0,1
110,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
110,0,0,0,0,1,0,0
131,0,0,0,0,0,0,1
260,0,0,0,0,1,0,0
110,0,0,0,0,0,0,1
90,0,0,0,0,0,1,0
100,0,0,0,0,0,0,1
70,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
141,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
150,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
190,0,0,0,0,1,0,0
351,0,0,0,0,0,0,1
110,0,0,0,0,1,0,0
50,0,0,0,0,0,0,1
461,0,0,0,0,1,0,0
90,0,0,0,0,0,0,1
150,0,0,0,0,0,1,0
30,0,0,0,0,0,0,1
230,0,0,0,0,1,0,0
261,0,0,0,0,0,0,1
1212,0,0,0,0,1,0,0
